source,source_version,original_name,normalized_name,occurrence_count,occupation_count,hot_technology_count,in_demand_count
O*NET,31.0,TalendForge,talendforge,1,1,0,0
O*NET,31.0,Talent Technology HireDesk,talent technology hiredesk,1,1,0,0
O*NET,31.0,Talent Technology Resume Mirror,talent technology resume mirror,1,1,0,0
O*NET,31.0,Talent Technology Talemetry,talent technology talemetry,1,1,0,0
O*NET,31.0,TalentHook,talenthook,1,1,0,0
O*NET,31.0,Talisma Knowledgebase,talisma knowledgebase,1,1,0,0
O*NET,31.0,Tangible Media Group Luminous Table,tangible media group luminous table,1,1,0,0
O*NET,31.0,Tangier Sky Scheduler View,tangier sky scheduler view,1,1,0,0
O*NET,31.0,Tangle S Creations Your Insurance Office,tangle s creations your insurance office,1,1,0,0
O*NET,31.0,Tanium software,tanium software,2,2,0,0
O*NET,31.0,TANKS,tanks,1,1,0,0
O*NET,31.0,Tanner EDA L-Edit,tanner eda l-edit,2,2,0,0
O*NET,31.0,Tanner EDA T-SPICE,tanner eda t-spice,1,1,0,0
O*NET,31.0,Tanner Research L-Edit,tanner research l-edit,1,1,0,0
O*NET,31.0,Tape backup system software,tape backup system software,1,1,0,0
O*NET,31.0,TapLogic FarmLogic,taplogic farmlogic,1,1,0,0
O*NET,31.0,TapRooT,taproot,1,1,0,0
O*NET,31.0,Tariff databases,tariff databases,1,1,0,0
O*NET,31.0,Task analysis software,task analysis software,1,1,0,0
O*NET,31.0,TaskJuggler,taskjuggler,1,1,0,0
O*NET,31.0,TatukGIS Editor,tatukgis editor,1,1,0,0
O*NET,31.0,Tave Studio Manager,tave studio manager,1,1,0,0
O*NET,31.0,Tax accounting software,tax accounting software,1,1,0,0
O*NET,31.0,Tax compliance property tax management software,tax compliance property tax management software,4,4,0,2
O*NET,31.0,Tax planning software,tax planning software,2,2,0,0
O*NET,31.0,Tax software,tax software,34,34,0,2
O*NET,31.0,TCG Technologies i-CAM,tcg technologies i-cam,1,1,0,0
O*NET,31.0,TCI XML Credit Interface,tci xml credit interface,1,1,0,0
O*NET,31.0,Tcpdump,tcpdump,5,5,0,0
O*NET,31.0,TCS Hotel Software Guest Tracker,tcs hotel software guest tracker,1,1,0,0
O*NET,31.0,TEAM Engineering FEMAP,team engineering femap,1,1,0,0
O*NET,31.0,TeamDynamixHE,teamdynamixhe,1,1,0,0
O*NET,31.0,Tebis computer aided design software,tebis computer aided design software,2,2,0,0
O*NET,31.0,TECHBASE,techbase,1,1,0,0
O*NET,31.0,TechExcel ServiceWise,techexcel servicewise,1,1,0,0
O*NET,31.0,TechHackers Convertible Bond @nalyst,techhackers convertible bond @nalyst,2,2,0,0
O*NET,31.0,TechHackers Credit @nalyst,techhackers credit @nalyst,2,2,0,0
O*NET,31.0,TechHackers Exotic @nalyst,techhackers exotic @nalyst,2,2,0,0
O*NET,31.0,TechHackers Financial @nalyst,techhackers financial @nalyst,2,2,0,0
O*NET,31.0,TechHackers IRO @nalyst,techhackers iro @nalyst,2,2,0,0
O*NET,31.0,TechHackers MBS @nalyst,techhackers mbs @nalyst,2,2,0,0
O*NET,31.0,TechHackers Swap @nalyst,techhackers swap @nalyst,2,2,0,0
O*NET,31.0,Technical Data Management System TDMS,technical data management system tdms,3,3,0,0
O*NET,31.0,Technical manual database software,technical manual database software,3,3,0,0
O*NET,31.0,Technical Perspectives CLASS IEP Program,technical perspectives class iep program,1,1,0,0
O*NET,31.0,Technicost LOS,technicost los,1,1,0,0
O*NET,31.0,techniques.org knowledgeWorks LMS,techniques.org knowledgeworks lms,2,2,0,0
O*NET,31.0,Technis BETAPLUS,technis betaplus,1,1,0,0
O*NET,31.0,Technology Group International Enterprise 21 ERP,technology group international enterprise 21 erp,1,1,0,0
O*NET,31.0,Technomedia Hodes iQ,technomedia hodes iq,1,1,0,0
O*NET,31.0,Technos Astra R-Nesting,technos astra r-nesting,1,1,0,0
O*NET,31.0,Technos Astra S-Nesting,technos astra s-nesting,1,1,0,0
O*NET,31.0,Technovation Software ImmigrationPro,technovation software immigrationpro,1,1,0,0
O*NET,31.0,TechOnSoftware HazMatCE Pro,techonsoftware hazmatce pro,2,2,0,0
O*NET,31.0,Techsia Techlog,techsia techlog,1,1,0,0
O*NET,31.0,TechSmith Camtasia,techsmith camtasia,4,4,0,1
O*NET,31.0,TechSmith Morae,techsmith morae,1,1,0,0
O*NET,31.0,TechSmith Snagit,techsmith snagit,2,2,0,0
O*NET,31.0,Tecplot Focus,tecplot focus,1,1,0,0
O*NET,31.0,Tecplot software,tecplot software,1,1,0,0
O*NET,31.0,TECSYS EliteSeries,tecsys eliteseries,1,1,0,0
O*NET,31.0,TECSYS PointForce Enterprise,tecsys pointforce enterprise,1,1,0,0
O*NET,31.0,Tekla software,tekla software,2,2,0,0
O*NET,31.0,Teknik Segala OSI Plant Information PI System,teknik segala osi plant information pi system,1,1,0,0
O*NET,31.0,TekSoft CAMWorks,teksoft camworks,2,2,0,0
O*NET,31.0,Tektronix EZ-TEST,tektronix ez-test,1,1,0,0
O*NET,31.0,Telania eLeaP Learning Management System LMS/LCMS,telania eleap learning management system lms/lcms,2,2,0,0
O*NET,31.0,TELCOR Billing Information System,telcor billing information system,1,1,0,0
O*NET,31.0,Teleconferencing software,teleconferencing software,3,3,0,0
O*NET,31.0,TELEDYNE CARIS,teledyne caris,1,1,0,0
O*NET,31.0,Teledyne Odom Hydrographic ODOM eChart,teledyne odom hydrographic odom echart,1,1,0,0
O*NET,31.0,Telelogic System Architect,telelogic system architect,1,1,0,0
O*NET,31.0,Telemation e-CRM,telemation e-crm,1,1,0,0
O*NET,31.0,Telemetry software,telemetry software,1,1,0,0
O*NET,31.0,Teleo Practice Services The Complete Practitioner,teleo practice services the complete practitioner,1,1,0,0
O*NET,31.0,Telephone analysis software,telephone analysis software,1,1,0,0
O*NET,31.0,Telephone records software,telephone records software,1,1,0,0
O*NET,31.0,Telephone triage software,telephone triage software,1,1,0,0
O*NET,31.0,Telephony software,telephony software,1,1,0,0
O*NET,31.0,Teleradiology systems,teleradiology systems,2,2,0,0
O*NET,31.0,TeleTracking PreAdmit-Tracking,teletracking preadmit-tracking,1,1,0,0
O*NET,31.0,Telluride Software Classic Trak-It,telluride software classic trak-it,1,1,0,0
O*NET,31.0,Telnet programs software,telnet programs software,1,1,0,0
O*NET,31.0,Telogis GeoBase,telogis geobase,1,1,0,0
O*NET,31.0,Telvent DTN ProphetX,telvent dtn prophetx,1,1,0,0
O*NET,31.0,Telvent Responder Outage Management System OMS,telvent responder outage management system oms,1,1,0,0
O*NET,31.0,Template design software,template design software,1,1,0,0
O*NET,31.0,TempWorks recruiting and staffing software,tempworks recruiting and staffing software,1,1,0,0
O*NET,31.0,Tenable Nessus,tenable nessus,5,5,0,2
O*NET,31.0,Tenrox Project Workforce Management,tenrox project workforce management,1,1,0,0
O*NET,31.0,Tension Technology International OPTIMOOR,tension technology international optimoor,1,1,0,0
O*NET,31.0,TensorFlow,tensorflow,5,5,5,2
O*NET,31.0,Teradata Active Enterprise Data Warehouse,teradata active enterprise data warehouse,2,2,0,0
O*NET,31.0,Teradata BTEQ,teradata bteq,1,1,0,0
O*NET,31.0,Teradata Database,teradata database,53,53,53,0
O*NET,31.0,Teradata FastExport,teradata fastexport,1,1,0,0
O*NET,31.0,Teradata FastLoad,teradata fastload,1,1,0,0
O*NET,31.0,Teradata Parallel Transporter,teradata parallel transporter,1,1,0,0
O*NET,31.0,Teradata software,teradata software,1,1,0,0
O*NET,31.0,Teradata Tpump,teradata tpump,1,1,0,0
O*NET,31.0,Terminal emulation software,terminal emulation software,3,3,0,0
O*NET,31.0,Terrace Consulting AgencyInsight,terrace consulting agencyinsight,1,1,0,0
O*NET,31.0,Terrain surface mapping software,terrain surface mapping software,1,1,0,0
O*NET,31.0,TERRASCIENCES TerraStation,terrasciences terrastation,1,1,0,0
O*NET,31.0,TerraSeer ClusterSeer,terraseer clusterseer,1,1,0,0
O*NET,31.0,Terrasolid TerraScan,terrasolid terrascan,2,2,0,0
O*NET,31.0,Tesseract Benefits Manager,tesseract benefits manager,1,1,0,0
O*NET,31.0,Tesseract Human Resources Manager,tesseract human resources manager,1,1,0,0
O*NET,31.0,Tessitura Network Tessitura Software,tessitura network tessitura software,1,1,0,0
O*NET,31.0,Test automation software,test automation software,3,3,0,0
O*NET,31.0,Test data generator software,test data generator software,2,2,0,0
O*NET,31.0,Test design software,test design software,3,3,0,0
O*NET,31.0,Test implementation software,test implementation software,3,3,0,0
O*NET,31.0,Test interpretation software,test interpretation software,2,2,0,0
O*NET,31.0,Test result delivery software,test result delivery software,2,2,0,0
O*NET,31.0,Test routing software,test routing software,2,2,0,0
O*NET,31.0,Test scoring software,test scoring software,1,1,0,0
O*NET,31.0,Testing software,testing software,3,3,0,0
O*NET,31.0,TestNG,testng,3,3,0,1
O*NET,31.0,Tetrahex Fractal Finance,tetrahex fractal finance,2,2,0,0
O*NET,31.0,Texas Instruments Code Composer Studio CCStudio,texas instruments code composer studio ccstudio,1,1,0,0
O*NET,31.0,Texas Medical Software SpringCharts EMR,texas medical software springcharts emr,8,8,0,0
O*NET,31.0,Texas Transportation Institute TTI Progression Analysis and Signal System Evaluation Routine PASSER,texas transportation institute tti progression analysis and signal system evaluation routine passer,1,1,0,0
O*NET,31.0,Text mining software,text mining software,2,2,0,0
O*NET,31.0,Text reader software,text reader software,1,1,0,0
O*NET,31.0,Text scanning software,text scanning software,2,2,0,0
O*NET,31.0,Text to speech software,text to speech software,8,8,0,0
O*NET,31.0,Textco BioSoftware Gene Inspector,textco biosoftware gene inspector,2,2,0,0
O*NET,31.0,Textile Management Systems RollMaster,textile management systems rollmaster,2,2,0,0
O*NET,31.0,Textron Systems Geospatial Solutions RemoteView,textron systems geospatial solutions remoteview,1,1,0,0
O*NET,31.0,The Associated Press ENPS,the associated press enps,1,1,0,0
O*NET,31.0,The CAD Zone The Crime Zone,the cad zone the crime zone,5,5,0,0
O*NET,31.0,The Foundry Nuke,the foundry nuke,1,1,0,0
O*NET,31.0,The Gallagher Group DataCare,the gallagher group datacare,1,1,0,0
O*NET,31.0,The Garland Group RiskKey,the garland group riskkey,1,1,0,0
O*NET,31.0,The Gene Explorer,the gene explorer,1,1,0,0
O*NET,31.0,The General Store,the general store,6,6,0,0
O*NET,31.0,The Gordian Group PROGEN Online,the gordian group progen online,2,2,0,0
O*NET,31.0,The Groomer's Write Hand,the groomer's write hand,1,1,0,0
O*NET,31.0,The Human Equation InSite LMS,the human equation insite lms,2,2,0,0
O*NET,31.0,The IPIX Real Estate Wizard hometour360 Wizard,the ipix real estate wizard hometour360 wizard,1,1,0,0
O*NET,31.0,The MathWizards MathViews,the mathwizards mathviews,1,1,0,0
O*NET,31.0,The Mathworks Control System Toolbox,the mathworks control system toolbox,1,1,0,0
O*NET,31.0,The Mathworks Data Acquisition Toolbox,the mathworks data acquisition toolbox,1,1,0,0
O*NET,31.0,The Mathworks Embedded Coder,the mathworks embedded coder,1,1,0,0
O*NET,31.0,The MathWorks MATLAB,the mathworks matlab,111,111,111,19
O*NET,31.0,The MathWorks Real-Time Workshop,the mathworks real-time workshop,2,2,0,0
O*NET,31.0,The MathWorks Signal Processing Toolbox,the mathworks signal processing toolbox,1,1,0,0
O*NET,31.0,The Mathworks SimBiology,the mathworks simbiology,2,2,0,0
O*NET,31.0,The MathWorks Stateflow,the mathworks stateflow,1,1,0,0
O*NET,31.0,The MathWorks Symbolic Math Toolbox,the mathworks symbolic math toolbox,1,1,0,0
O*NET,31.0,The MathWorks Wavelet Toolbox,the mathworks wavelet toolbox,1,1,0,0
O*NET,31.0,The Mortgage Office Loan Origination,the mortgage office loan origination,1,1,0,0
O*NET,31.0,The Mortgage Office Loan Servicing,the mortgage office loan servicing,1,1,0,0
O*NET,31.0,The Napa Group NAPA,the napa group napa,1,1,0,0
O*NET,31.0,The Nature Conservancy Weed Information Management System WIMS,the nature conservancy weed information management system wims,1,1,0,0
O*NET,31.0,The Nutrition Company FoodWorks,the nutrition company foodworks,2,2,0,0
O*NET,31.0,The Omni Group OmniPlan,the omni group omniplan,2,2,0,0
O*NET,31.0,The Pixel Farm PFTrack,the pixel farm pftrack,1,1,0,0
O*NET,31.0,The Protein Investigator,the protein investigator,1,1,0,0
O*NET,31.0,The Retail Solution,the retail solution,2,2,0,0
O*NET,31.0,The Sackett Group MacPac for Legal,the sackett group macpac for legal,1,1,0,0
O*NET,31.0,The Systems Workplace TDOCS,the systems workplace tdocs,1,1,0,0
O*NET,31.0,The Tova Company Test of Variables of Attention,the tova company test of variables of attention,2,2,0,0
O*NET,31.0,The University of Tennessee FORDISC,the university of tennessee fordisc,1,1,0,0
O*NET,31.0,The Virtual Genetics Lab,the virtual genetics lab,1,1,0,0
O*NET,31.0,The vOICe Learning Edition,the voice learning edition,2,2,0,0
O*NET,31.0,The Weatherization Assistant,the weatherization assistant,1,1,0,0
O*NET,31.0,TheraClin Systems iMAPR,theraclin systems imapr,1,1,0,0
O*NET,31.0,TheraManager,theramanager,2,2,0,0
O*NET,31.0,Therapeutic orthoptic software,therapeutic orthoptic software,1,1,0,0
O*NET,31.0,TherAssist,therassist,1,1,0,0
O*NET,31.0,Thermal analysis software,thermal analysis software,1,1,0,0
O*NET,31.0,Thermal Analysis Systems The Energy Analyst,thermal analysis systems the energy analyst,1,1,0,0
O*NET,31.0,Thermal design software,thermal design software,1,1,0,0
O*NET,31.0,Thermal Dynamics Ground Loop Design GLD,thermal dynamics ground loop design gld,1,1,0,0
O*NET,31.0,Thermal indoor climate simulation software,thermal indoor climate simulation software,1,1,0,0
O*NET,31.0,Thermal Radiation Analysis System TRASYS,thermal radiation analysis system trasys,1,1,0,0
O*NET,31.0,Thermal Synthesizer System TSS,thermal synthesizer system tss,1,1,0,0
O*NET,31.0,Thermo Fisher Scientific Ion Reporter,thermo fisher scientific ion reporter,1,1,0,0
O*NET,31.0,Thermo Fisher Scientific Laboratory Information Management Systems LIMS,thermo fisher scientific laboratory information management systems lims,1,1,0,0
O*NET,31.0,Thermo ToxLab,thermo toxlab,1,1,0,0
O*NET,31.0,Thinc Technologies Virtual School,thinc technologies virtual school,1,1,0,0
O*NET,31.0,Think3 ThinkDesign Engineering,think3 thinkdesign engineering,1,1,0,0
O*NET,31.0,THOMAS Global Register,thomas global register,1,1,0,0
O*NET,31.0,Thomson CompuMark SAEGIS,thomson compumark saegis,1,1,0,0
O*NET,31.0,Thomson Creative Solutions Engagement CS,thomson creative solutions engagement cs,1,1,0,0
O*NET,31.0,Thomson Creative Solutions Financial Analysis CS,thomson creative solutions financial analysis cs,1,1,0,0
O*NET,31.0,Thomson Dialog,thomson dialog,1,1,0,0
O*NET,31.0,Thomson EndNote,thomson endnote,2,2,0,0
O*NET,31.0,Thomson Financial Investext,thomson financial investext,1,1,0,0
O*NET,31.0,Thomson GoSystem MyTaxInfo,thomson gosystem mytaxinfo,1,1,0,0
O*NET,31.0,Thomson GoSystem Tax,thomson gosystem tax,1,1,0,0
O*NET,31.0,Thomson ONE Advisor,thomson one advisor,1,1,0,0
O*NET,31.0,Thomson PPC e-Tools Suite,thomson ppc e-tools suite,1,1,0,0
O*NET,31.0,Thomson Reuters CLEAR,thomson reuters clear,1,1,0,0
O*NET,31.0,Thomson Reuters Elite Billing Manager,thomson reuters elite billing manager,1,1,0,0
O*NET,31.0,Thomson Reuters Elite Enterprise,thomson reuters elite enterprise,1,1,0,0
O*NET,31.0,Thomson Reuters Elite ProLaw,thomson reuters elite prolaw,2,2,0,0
O*NET,31.0,Thomson Reuters EndNote,thomson reuters endnote,2,2,0,0
O*NET,31.0,Thomson Reuters FileCabinet CS,thomson reuters filecabinet cs,1,1,0,0
O*NET,31.0,Thomson Reuters GoFileRoom,thomson reuters gofileroom,1,1,0,0
O*NET,31.0,Thomson Reuters Liquent CoreDossier Submission Accelerator for eCTD,thomson reuters liquent coredossier submission accelerator for ectd,1,1,0,0
O*NET,31.0,Thomson Reuters Liquent InSight Suite,thomson reuters liquent insight suite,1,1,0,0
O*NET,31.0,Thomson Reuters LiveNote Stream,thomson reuters livenote stream,1,1,0,0
O*NET,31.0,Thomson Reuters Paisley Enterprise GRC,thomson reuters paisley enterprise grc,1,1,0,0
O*NET,31.0,Thomson Reuters Risk Management,thomson reuters risk management,1,1,0,0
O*NET,31.0,Thomson Reuters Tradeweb,thomson reuters tradeweb,1,1,0,0
O*NET,31.0,Thomson Reuters UltraTax CS,thomson reuters ultratax cs,1,1,0,0
O*NET,31.0,Thomson Reuters Web of Science,thomson reuters web of science,1,1,0,0
O*NET,31.0,Thomson Reuters Westlaw,thomson reuters westlaw,8,8,0,2
O*NET,31.0,Thomson Reuters Westlaw Edge,thomson reuters westlaw edge,3,3,0,0
O*NET,31.0,Thomson Reuters WestlawNext,thomson reuters westlawnext,1,1,0,0
O*NET,31.0,Thomson Reuters WestlawNext Litigator,thomson reuters westlawnext litigator,1,1,0,0
O*NET,31.0,Thomson Scientific Dialog,thomson scientific dialog,1,1,0,0
O*NET,31.0,Thomson West Cowles Estate Practice System,thomson west cowles estate practice system,1,1,0,0
O*NET,31.0,Thomson West FindLaw,thomson west findlaw,1,1,0,0
O*NET,31.0,Thomson West LiveNote,thomson west livenote,1,1,0,0
O*NET,31.0,Thomson West ProLaw,thomson west prolaw,1,1,0,0
O*NET,31.0,Thought Technology BioGraph Infiniti,thought technology biograph infiniti,1,1,0,0
O*NET,31.0,Thoughtful Systems Scheduling Manager for Auto Detailing,thoughtful systems scheduling manager for auto detailing,1,1,0,0
O*NET,31.0,ThoughtWorks Studio Mingle,thoughtworks studio mingle,1,1,0,0
O*NET,31.0,Threaded code compiler,threaded code compiler,1,1,0,0
O*NET,31.0,Three-dimensional 3D computer aided design CAD software,three-dimensional 3d computer aided design cad software,1,1,0,0
O*NET,31.0,Three-dimensional 3D solid modeling software,three-dimensional 3d solid modeling software,1,1,0,0
O*NET,31.0,Three-dimensional 3D virtual surgery software,three-dimensional 3d virtual surgery software,2,2,0,0
O*NET,31.0,Three-dimensional graphics software,three-dimensional graphics software,1,1,0,0
O*NET,31.0,Three-dimensional modeling software,three-dimensional modeling software,4,4,0,0
O*NET,31.0,Three-dimensional motion capture software,three-dimensional motion capture software,1,1,0,0
O*NET,31.0,Three-dimensional parametric design software,three-dimensional parametric design software,1,1,0,0
O*NET,31.0,Three-dimensional scanning software,three-dimensional scanning software,1,1,0,0
O*NET,31.0,Three-dimensional simulation translation software,three-dimensional simulation translation software,1,1,0,0
O*NET,31.0,Thriveworks TherapyBuddy,thriveworks therapybuddy,1,1,0,0
O*NET,31.0,Tibco S-PLUS,tibco s-plus,3,3,0,0
O*NET,31.0,Tibco Scribe Software,tibco scribe software,1,1,0,0
O*NET,31.0,TIBCO Spotfire,tibco spotfire,4,4,0,0
O*NET,31.0,TIBCO Spotfire S+,tibco spotfire s+,2,2,0,0
O*NET,31.0,Ticket Alternative Express Entry,ticket alternative express entry,1,1,0,0
O*NET,31.0,Ticket information tracking software,ticket information tracking software,1,1,0,0
O*NET,31.0,Ticket issuing software,ticket issuing software,1,1,0,0
O*NET,31.0,Ticket scanning software,ticket scanning software,1,1,0,0
O*NET,31.0,TickQuest NeoTicker,tickquest neoticker,2,2,0,0
O*NET,31.0,Tidepool Scientific Software Comprehensive Environmental Toxicity Information System CETIS,tidepool scientific software comprehensive environmental toxicity information system cetis,1,1,0,0
O*NET,31.0,Tidepool Scientific Software ToxCalc,tidepool scientific software toxcalc,1,1,0,0
O*NET,31.0,Tier generator software,tier generator software,1,1,0,0
O*NET,31.0,TietoEnator ProMatch,tietoenator promatch,1,1,0,0
O*NET,31.0,Tigerpaw,tigerpaw,1,1,0,0
O*NET,31.0,Tigris Cabie,tigris cabie,1,1,0,0
O*NET,31.0,TikTok,tiktok,9,9,9,5
O*NET,31.0,TileGem,tilegem,2,2,0,0
O*NET,31.0,Timberlake Consultants OxMetrics,timberlake consultants oxmetrics,1,1,0,0
O*NET,31.0,Time and Attendance Collection System TACS,time and attendance collection system tacs,3,3,0,0
O*NET,31.0,Time and attendance software,time and attendance software,4,4,0,0
O*NET,31.0,Time and motion analysis software,time and motion analysis software,2,2,0,0
O*NET,31.0,Time and payroll management software,time and payroll management software,1,1,0,0
O*NET,31.0,Time card software,time card software,1,1,0,0
O*NET,31.0,Time recording software,time recording software,1,1,0,0
O*NET,31.0,Time report software,time report software,1,1,0,0
O*NET,31.0,Time reporting software,time reporting software,4,4,0,0
O*NET,31.0,Time series modeling TSM software,time series modeling tsm software,1,1,0,0
O*NET,31.0,Time sharing option TSO software,time sharing option tso software,1,1,0,0
O*NET,31.0,Time tracking software,time tracking software,4,4,0,0
O*NET,31.0,Timekeeping software,timekeeping software,13,13,0,0
O*NET,31.0,Timeline software,timeline software,1,1,0,0
O*NET,31.0,TimePlus Payroll,timeplus payroll,1,1,0,0
O*NET,31.0,TimePro Legal Software TimePro,timepro legal software timepro,1,1,0,0
O*NET,31.0,TimeSolv Legal,timesolv legal,1,1,0,0
O*NET,31.0,TimeTrak Systems ClocTrack,timetrak systems cloctrack,1,1,0,0
O*NET,31.0,TimeTrak Systems SchedTrak,timetrak systems schedtrak,1,1,0,0
O*NET,31.0,TimeValue software,timevalue software,2,2,0,0
O*NET,31.0,Timing analysis software,timing analysis software,1,1,0,0
O*NET,31.0,Timpani Chat,timpani chat,1,1,0,0
O*NET,31.0,Timpani Contact Center,timpani contact center,1,1,0,0
O*NET,31.0,Timpani Email,timpani email,1,1,0,0
O*NET,31.0,Tips Standard Securities Calculation Bond Analytics Module,tips standard securities calculation bond analytics module,2,2,0,0
O*NET,31.0,Tips Standard Securities Calculation Mortgage-Backed Analytics Module,tips standard securities calculation mortgage-backed analytics module,2,2,0,0
O*NET,31.0,TKSoftware RCM software,tksoftware rcm software,2,2,0,0
O*NET,31.0,TMW Enterprise Transportation Management Systems,tmw enterprise transportation management systems,1,1,0,0
O*NET,31.0,TMW PowerSuite,tmw powersuite,2,2,0,0
O*NET,31.0,TNS MarketWhys,tns marketwhys,1,1,0,0
O*NET,31.0,TNS Miriad,tns miriad,1,1,0,0
O*NET,31.0,ToadSoft Toad,toadsoft toad,1,1,0,0
O*NET,31.0,Token Ring,token ring,1,1,0,0
O*NET,31.0,TokenWorks Magnetic Card Reader,tokenworks magnetic card reader,1,1,0,0
O*NET,31.0,TokenX,tokenx,1,1,0,0
O*NET,31.0,Tolerance analysis software,tolerance analysis software,1,1,0,0
O*NET,31.0,TonalEnergy Tuner & Metronome,tonalenergy tuner & metronome,1,1,0,0
O*NET,31.0,Tonality Systems Symoblic Composer,tonality systems symoblic composer,1,1,0,0
O*NET,31.0,Tool center point TCP setting software,tool center point tcp setting software,1,1,0,0
O*NET,31.0,Tool command language Tcl,tool command language tcl,3,3,0,1
O*NET,31.0,ToothPics software,toothpics software,1,1,0,0
O*NET,31.0,Top Systems T-FLEX CAM,top systems t-flex cam,1,1,0,0
O*NET,31.0,TOPAZ Enterprise Software Suite,topaz enterprise software suite,2,2,0,0
O*NET,31.0,Topaz Software Symplifi (business analysis feature),topaz software symplifi (business analysis feature),1,1,0,0
O*NET,31.0,Topaz Software Symplifi (CRM feature),topaz software symplifi (crm feature),1,1,0,0
O*NET,31.0,TopCAATs,topcaats,1,1,0,0
O*NET,31.0,TopDogLegal,topdoglegal,1,1,0,0
O*NET,31.0,TopHat,tophat,2,2,0,0
O*NET,31.0,Topline Software Solutions Topline Service Manager,topline software solutions topline service manager,1,1,0,0
O*NET,31.0,Topographic database software,topographic database software,1,1,0,0
O*NET,31.0,Topographic map software,topographic map software,1,1,0,0
O*NET,31.0,TopProducer,topproducer,1,1,0,0
O*NET,31.0,TOPS Engineering MaxLoad Pro,tops engineering maxload pro,1,1,0,0
O*NET,31.0,Torrid Retirement Planner,torrid retirement planner,1,1,0,0
O*NET,31.0,Total Officer Personnel Management Information System TOPMIS,total officer personnel management information system topmis,1,1,0,0
O*NET,31.0,Total quality management TQM software,total quality management tqm software,2,2,0,0
O*NET,31.0,Total Turnkey Solutions E-Vision,total turnkey solutions e-vision,1,1,0,0
O*NET,31.0,TOTE code,tote code,1,1,0,0
O*NET,31.0,TouchSuite Salon,touchsuite salon,1,1,0,0
O*NET,31.0,TourCMS,tourcms,1,1,0,0
O*NET,31.0,TourTech Systems TourTools,tourtech systems tourtools,1,1,0,0
O*NET,31.0,TourWriter,tourwriter,1,1,0,0
O*NET,31.0,Towers Perrin MoSes,towers perrin moses,2,2,0,0
O*NET,31.0,Toxicology databases,toxicology databases,1,1,0,0
O*NET,31.0,TPNassist,tpnassist,1,1,0,0
O*NET,31.0,Traceability software,traceability software,1,1,0,0
O*NET,31.0,Traceroute,traceroute,2,2,0,0
O*NET,31.0,TrackPro Services TrackPro Manager,trackpro services trackpro manager,1,1,0,0
O*NET,31.0,Tracks Software,tracks software,1,1,0,0
O*NET,31.0,TRACKUM Repair Manager,trackum repair manager,1,1,0,0
O*NET,31.0,Tracware AeroTrac,tracware aerotrac,1,1,0,0
O*NET,31.0,Trade Bindery Software Bindery Estimating System,trade bindery software bindery estimating system,1,1,0,0
O*NET,31.0,Trade Bindery Software Bindery Management System,trade bindery software bindery management system,1,1,0,0
O*NET,31.0,Tradesman&apos;s Software Master Estimator,tradesman&apos;s software master estimator,1,1,0,0
O*NET,31.0,Tradesman's Software Master Estimator,tradesman's software master estimator,3,3,0,0
O*NET,31.0,TradeTec Computer Systems TallyWorks Logs,tradetec computer systems tallyworks logs,1,1,0,0
O*NET,31.0,TradeTec TallyWorks Logs,tradetec tallyworks logs,1,1,0,0
O*NET,31.0,TradeTec TallyWorks TimeTracker,tradetec tallyworks timetracker,1,1,0,0
O*NET,31.0,TradeTools Financial Market Databases,tradetools financial market databases,2,2,0,0
O*NET,31.0,TradeTools Monthly U.S. Economic Database,tradetools monthly u.s. economic database,2,2,0,0
O*NET,31.0,Tradeweb Markets Tradeweb,tradeweb markets tradeweb,1,1,0,0
O*NET,31.0,Trading Blox,trading blox,1,1,0,0
O*NET,31.0,Traffic control software,traffic control software,1,1,0,0
O*NET,31.0,Traffic management advisor TMA software,traffic management advisor tma software,1,1,0,0
O*NET,31.0,Traffic record databases,traffic record databases,1,1,0,0
O*NET,31.0,Traffic shapers,traffic shapers,1,1,0,0
O*NET,31.0,Traffic signal software,traffic signal software,2,2,0,0
O*NET,31.0,Trafficware SimTraffic,trafficware simtraffic,2,2,0,0
O*NET,31.0,Trafficware SynchroGreen,trafficware synchrogreen,1,1,0,0
O*NET,31.0,TrainCaster LMS,traincaster lms,2,2,0,0
O*NET,31.0,Training software,training software,1,1,0,0
O*NET,31.0,TrainOnTrack Learning Management System LMS,trainontrack learning management system lms,2,2,0,0
O*NET,31.0,Trancite Logic Systems ScenePD,trancite logic systems scenepd,3,3,0,0
O*NET,31.0,Trane System Analyzer,trane system analyzer,1,1,0,0
O*NET,31.0,Trane TRACE,trane trace,2,2,0,0
O*NET,31.0,Transact-SQL,transact-sql,19,19,19,1
O*NET,31.0,Transaction accounting software,transaction accounting software,1,1,0,0
O*NET,31.0,Transaction processing software,transaction processing software,1,1,0,0
O*NET,31.0,Transas Group PISCES2,transas group pisces2,1,1,0,0
O*NET,31.0,Transcend Technologies Group benefitsCONNECT,transcend technologies group benefitsconnect,1,1,0,0
O*NET,31.0,Transcription software,transcription software,2,2,0,0
O*NET,31.0,Transcription system software,transcription system software,1,1,0,0
O*NET,31.0,Transient reactor analysis code TRAC,transient reactor analysis code trac,1,1,0,0
O*NET,31.0,Transmission line simulators,transmission line simulators,1,1,0,0
O*NET,31.0,Transoft Solutions AutoTURN,transoft solutions autoturn,1,1,0,0
O*NET,31.0,Transparent Interconnection of Lots of Links TRILL,transparent interconnection of lots of links trill,1,1,0,0
